dataset,channel,start_i,start_j,trend_corr,residual_corr,d_A,d_B,d_ctrl_A,d_ctrl_B
ETTh2,OT,13120,13696,0.9652734243351802,0.1621129101551366,0.48701,0.086532116,0.024661064,0.5982032
ETTh2,LULL,13760,14336,0.9409356634798288,0.1727545505658783,0.56080246,0.16925907,0.7276149,0.3360715
ETTh2,MULL,12352,12608,0.940372337188536,-0.1260241329706174,0.8126621,0.8644576,1.9626026,0.28548288
ETTh2,LULL,13696,14144,0.9399437347630396,0.1847733549756773,0.2903762,0.93535614,0.65519047,1.3001704
ETTh2,MUFL,11840,13952,0.93823720861943,0.286156140999081,0.01307869,0.0033459663,0.0031142235,0.012846947
ETTh2,HUFL,11840,13952,0.9351804139426848,0.2909223242755387,0.26058698,0.1894226,0.090152025,0.1613164
ETTh2,LUFL,12352,13696,0.9333075342383276,-0.1462794804650071,0.28821945,0.10048485,0.33279848,0.14506388
ETTh2,MUFL,13056,13248,0.9297442099060832,0.2538239393062107,0.17433214,0.022473812,0.09595823,0.10084772
ETTh2,HUFL,12160,14272,0.9182180046047635,0.2676662261221412,0.75600076,0.24536514,0.10705972,0.8943062
ETTh2,HUFL,13056,13824,0.9172057385923432,0.2348123058642294,0.4393363,0.15046191,0.25652385,0.33327436
ETTh2,MUFL,11584,11968,0.9054442629078652,0.2925428551074931,0.42172956,0.3690052,0.23320293,0.55753183
ETTh2,MUFL,12352,14080,0.9026582942405004,0.0355635163664008,0.4536338,0.16158342,0.14609241,0.4691248
ETTh2,MUFL,13184,13568,0.8954323341337291,0.2226522849685121,1.0488482,0.5680008,0.8891158,0.72773314
ETTh2,HUFL,12352,14080,0.8869440144305606,0.0196009842737061,0.60648036,0.08682299,0.20048666,0.4928167
ETTh2,HUFL,11968,12928,0.884063094089426,0.1303944583451646,0.66787124,0.34270978,0.3771088,0.6334722
ETTh2,MUFL,12800,13760,0.8724062860778087,0.1320302679472141,0.08106661,0.08218646,0.10279155,0.06046152
ETTh2,MUFL,13504,13888,0.8710227077869991,0.181064048747662,0.27701378,0.35287428,0.46340084,0.16648722
ETTh2,HUFL,13184,13568,0.8700923259031604,0.0955759418010818,1.317585,0.7942443,1.2586153,0.853214
ETTh2,MUFL,12416,14144,0.8670709326269005,0.2542062626178832,0.27429342,0.06260824,0.0192132,0.23089838
ETTh2,LUFL,13056,13440,0.866260260911061,0.0132609309740102,0.07811022,0.18615913,0.25001478,0.01425457
ETTh2,MUFL,12928,13312,0.8656660963941714,0.2961844980601907,0.4399848,0.27621436,0.29551888,0.42068028
ETTh2,LUFL,12288,12480,0.8590388234639577,-0.0214036541121141,0.27190733,0.057614803,0.16935444,0.1601677
ETTh2,HUFL,12416,14144,0.8586978127891548,0.2528627496516144,0.82308125,0.7473321,0.59993577,0.9704776
ETTh2,MULL,11584,13952,0.8467704280238812,-0.0064157425140775,0.15540028,0.040402412,0.25834322,0.37334108
ETTh2,MUFL,12032,12608,0.8461768255685083,0.2158138208006222,0.4807725,0.029040337,0.020890236,0.4889226
ETTh2,MULL,12800,13760,0.8449384856924296,0.0427892831819157,0.0015859604,0.5065942,0.56237555,0.057367325
ETTh2,LUFL,11648,14144,0.8366418531056338,0.1382674862012978,0.025251865,0.17041874,0.55284643,0.40767956
ETTh2,LUFL,11712,12864,0.8347857708127667,0.1841397233597886,0.6390457,0.15966797,0.22657919,0.5721345
ETTh2,LUFL,12800,13760,0.8344973047122937,0.1904853095990603,0.5862894,0.5756464,0.300817,0.8611188
ETTh2,MUFL,12672,14016,0.8283316358115818,0.0827504335622687,0.05905485,0.055312634,0.121628284,0.1253705
ETTh2,HULL,12608,13696,0.8242088331790709,-0.1812709904995386,0.081091404,0.7804327,0.5562167,0.14312458
ETTh2,HUFL,12800,13760,0.8223081668510908,0.0952735360053731,0.28897142,0.12164664,0.008795977,0.17612076
ETTh2,MULL,12032,14208,0.82131540292874,-0.0014155559960896,0.10030794,0.05962324,0.28763866,0.44756985
ETTh2,LULL,11968,12928,0.8207915456560387,0.2257189963151787,0.105513096,0.051361084,0.099739075,0.045587063
ETTh2,LUFL,12224,13952,0.8172078075064368,0.0913428677457466,0.7796674,0.45635653,0.50259686,0.73342705
ETTh2,LUFL,12160,13120,0.8168809825540851,0.2575855534312156,0.1782465,0.28661966,0.33182478,0.13304138
ETTh2,HUFL,12672,14016,0.8149427617219964,0.1162358370520642,0.44506073,0.36819768,0.3399539,0.4733045
ETTh2,HUFL,13376,14336,0.8067457673028884,0.2031168032683989,0.8413069,1.164207,0.6143899,1.391124
ETTh2,MULL,13120,13504,0.8035485634019546,0.013554418140491,0.4803629,0.812253,1.0698934,0.73800325
